lzgsc,,莲座狗舌草,Tephroseris changii,,Latin 61209
hlgsc,,红轮狗舌草,Tephroseris flammea,,Latin 61209
gsc,,狗舌草,Tephroseris kirilowii,,Latin 61209
ssgsc,,湿生狗舌草,Tephroseris palustris,,Latin 61209
cbgsc,,长白狗舌草,Tephroseris phaeantha,,Latin 61209
jzgsc,,江浙狗舌草,Tephroseris pierotii,,Latin 61209
cygsc,,草原狗舌草,Tephroseris praticola,,Latin 61209
qgsc,,黔狗舌草,Tephroseris pseudosonchus,,Latin 61209
csgsc,,橙舌狗舌草,Tephroseris rufa,,Latin 61209
mgcsgsc,,毛果橙舌狗舌草,Tephroseris rufa var. chaetocarpa,,Latin 61209
cyz,,长缨组,Tephroseris Sect. Eriopappus,,Latin 61209
pzgsc,,匍枝狗舌草,Tephroseris stolonifera,,Latin 61209
jcgsc,,尖齿狗舌草,Tephroseris subdentata,,Latin 61209
tdgsc,,台东狗舌草,Tephroseris taitoensis,,Latin 61209
tsgsc,,天山狗舌草,Tephroseris turczaninovii,,Latin 61209
tsgsc,,天山狗舌草,Tephroseris turczaninowii,,Latin 61209
hmds,,灰毛豆属,Tephrosia,,Latin 61209
bhmd,,白灰毛豆,Tephrosia candida,,Latin 61209
hhmd,,红灰毛豆,Tephrosia coccinea,,Latin 61209
xyhhmd,,狭叶红灰毛豆,Tephrosia coccinea var. stenophylla,,Latin 61209
xghmd,,细梗灰毛豆,Tephrosia filipes,,Latin 61209
twhmd,,台湾灰毛豆,Tephrosia ionophlebia,,Latin 61209
yhmd,,银灰毛豆,Tephrosia kerrii,,Latin 61209
xshmd,,西沙灰毛豆,Tephrosia luzonensis,,Latin 61209
lyhmd,,卵叶灰毛豆,Tephrosia obovata,,Latin 61209
ahmd,,矮灰毛豆,Tephrosia pumila,,Latin 61209
hmd,,灰毛豆,Tephrosia purpurea,,Latin 61209
tjhmd,,秃净灰毛豆,Tephrosia purpurea var. glabra,,Latin 61209
dhy,,大灰叶,Tephrosia purpurea var. maxima,,Latin 61209
ynhmd,,云南灰毛豆,Tephrosia purpurea var. yunnanensis,,Latin 61209
hhmd,,黄灰毛豆,Tephrosia vestita,,Latin 61209
xfhmd,,西非灰毛豆,Tephrosia vogelii,,Latin 61209
jmgk,,绢毛果科,Tepuianthaceae,,Latin 61209
jmgs,,绢毛果属,Tepuianthus,,Latin 61209
rjds,,软荚豆属,Teramnus,,Latin 61209
rjd,,软荚豆,Teramnus labialis,,Latin 61209
hnftj,,海南符藤蕨,Teratophyllum hainanense,,Latin 61209
dgk,,地菇科,Terfeziaceae,,Latin 61209
hzs,,诃子属,Terminalia,,Latin 61209
yyhz,,银叶诃子,Terminalia argyrophylla,,Latin 61209
pll,,毗黎勒,Terminalia bellirica,,Latin 61209
lrs,,榄仁树,Terminalia catappa,,Latin 61209
hz,,诃子,Terminalia chebula,,Latin 61209
wmhz,,微毛诃子,Terminalia chebula var. tomentella,,Latin 61209
dlr,,滇榄仁,Terminalia franchetii,,Latin 61209
gydlr,,光叶滇榄仁,Terminalia franchetii var. glabra,,Latin 61209
czlr,,错枝榄仁,Terminalia franchetii var. intricata,,Latin 61209
bydlr,,薄叶滇榄仁,Terminalia franchetii var. membranifolia,,Latin 61209
qglr,,千果榄仁,Terminalia myriocarpa,,Latin 61209
ymqglr,,硬毛千果榄仁,Terminalia myriocarpa var. hirsuta,,Latin 61209
hnlr,,海南榄仁,Terminalia nigrovenulosa,,Latin 61209
syqs,,三叶漆属,Terminthia,,Latin 61209
syq,,三叶漆,Terminthia paniculata,,Latin 61209
czs,,川藻属,Terniopsis,,Latin 61209
hpxs,,厚皮香属,Ternstroemia,,Latin 61209
jbhpx,,角柄厚皮香,Ternstroemia biangulipes,,Latin 61209
zghpx,,锥果厚皮香,Ternstroemia conicocarpa,,Latin 61209
hpx,,厚皮香,Ternstroemia gymnanthera,,Latin 61209
kyhpx,,阔叶厚皮香,Ternstroemia gymnanthera var. wightii,,Latin 61209
hnhpx,,海南厚皮香,Ternstroemia hainanensis,,Latin 61209
dghpx,,大果厚皮香,Ternstroemia insignis,,Latin 61209
hyhpx,,厚叶厚皮香,Ternstroemia kwangtungensis,,Latin 61209
cghpx,,长梗厚皮香,Ternstroemia longipedicellata,,Latin 61209
jehpx,,尖萼厚皮香,Ternstroemia luteoflora,,Latin 61209
xyhpx,,小叶厚皮香,Ternstroemia microphylla,,Latin 61209
lyhpx,,亮叶厚皮香,Ternstroemia nitida,,Latin 61209
schpx,,四川厚皮香,Ternstroemia sichuanensis,,Latin 61209
smhpx,,思茅厚皮香,Ternstroemia simaoensis,,Latin 61209
ynhpx,,云南厚皮香,Ternstroemia yunnanensis,,Latin 61209
hpxk,,厚皮香科,Ternstroemiaceae,,Latin 61209
dsjs,,单树菊属,Tessaria,,Latin 61209
dsj,,单树菊,Tessaria integrifolia,,Latin 61209
sgms,,四果木属,Tetracarpaea,,Latin 61209
sgmk,,四果木科,Tetracarpaeaceae,,Latin 61209
szms,,四锥木属,Tetracarpidium,,Latin 61209
szm,,四锥木,Tetracarpidium conophorum,,Latin 61209
sqsk,,水青树科,Tetracentraceae,,Latin 61209
sqss,,水青树属,Tetracentron,,Latin 61209
sqs,,水青树,Tetracentron sinense,,Latin 61209
xyts,,锡叶藤属,Tetracera,,Latin 61209
xyt,,Tetracera,sarmentosa,,Latin 61209
mgxyt,,毛果锡叶藤,Tetracera scandens,,Latin 61209
mlxyt,,勐腊锡叶藤,Tetracera xui,,Latin 61209
shcs,,四核草属,Tetrachondra,,Latin 61209
shck,,四核草科,Tetrachondraceae,,Latin 61209
smjs,,四芒菊属,Tetrachyron,,Latin 61209
xqbs,,香漆柏属,Tetraclinis,,Latin 61209
scjs,,四齿芥属,Tetracme,,Latin 61209
ngscj,,扭果四齿芥,Tetracme contorta,,Latin 61209
scj,,四齿芥,Tetracme quadricornis,,Latin 61209
wjscj,,弯角四齿芥,Tetracme recurvata,,Latin 61209
hbwk,,旱霸王科,Tetradiclidaceae,,Latin 61209
hbws,,旱霸王属,Tetradiclis,,Latin 61209
hnwy,,华南吴萸,Tetradium austrosinense,,Latin 61209
sswy,,石山吴萸,Tetradium calcicola,,Latin 61209
ctwy,,臭檀吴萸,Tetradium daniellii,,Latin 61209
lzwy,,Tetradium,fraxinifolium,,Latin 61209
lywy,,楝叶吴萸,Tetradium glabrifolium,,Latin 61209
mgwy,,密果吴萸,Tetradium ruticarpum,,Latin 61209
mlwy,,蜜楝吴萸,Tetradium trichotomum,,Latin 61209
sfhs,,四福花属,Tetradoxa,,Latin 61209
sfh,,四福花,Tetradoxa omeiensis,,Latin 61209
sxjs,,四蟹甲属,Tetradymia,,Latin 61209
shms,,四合木属,Tetraena,,Latin 61209
shm,,四合木,Tetraena mongolica,,Latin 61209
cbls,,长苞蓝属,Tetraglochidium,,Latin 61209
dbl,,大苞蓝,Tetraglochidium gigantodes,,Latin 61209
sbls,,四苞蓝属,Tetragoga,,Latin 61209
sbl,,四苞蓝,Tetragoga esquirolii,,Latin 61209
fxs,,番杏属,Tetragonia,,Latin 61209
fx,,番杏,Tetragonia tetragonides,,Latin 61209
fx,,番杏,Tetragonia tetragonioides,,Latin 61209
fxk,,番杏科,Tetragoniaceae,,Latin 61209
sjjs,,四角菊属,Tetragonotheca,,Latin 61209
xxxget,,纤细小光萼苔,Tetralophozia filiformis,,Latin 61209
ssmk,,四数木科,Tetramelaceae,,Latin 61209
ssms,,四数木属,Tetrameles,,Latin 61209
ssm,,四数木,Tetrameles nudiflora,,Latin 61209
sshs,,四数花属,Tetrameranthus,,Latin 61209
schk,,四出花科,Tetrameristaceae,,Latin 61209
cwms,,层菀木属,Tetramolopium,,Latin 61209
srhs,,四蕊花属,Tetranema,,Latin 61209
srh,,四蕊花,Tetranema roseum,,Latin 61209
smjs,,四脉菊属,Tetraneuris,,Latin 61209
shjs,,四花菊属,Tetranthus,,Latin 61209
ttms,,通脱木属,Tetrapanax,,Latin 61209
ttm,,通脱木,Tetrapanax papyrifer,,Latin 61209
xzttm,,西藏通脱木,Tetrapanax tibetanus,,Latin 61209
dhjljs,,多花佳乐菊属,Tetraperone,,Latin 61209
dhjlj,,多花佳乐菊,Tetraperone bellioides,,Latin 61209
sbhs,,四瓣花属,Tetrapetalum,,Latin 61209
scxm,,四齿藓目,Tetraphidales,,Latin 61209
ybscx,,疣柄四齿藓,Tetraphis geniculata,,Latin 61209
scx,,四齿藓,Tetraphis pellucida,,Latin 61209
xybcx,,狭叶并齿藓,Tetraplodon angustatus,,Latin 61209
xybcxqybz,,狭叶并齿藓全缘变种,Tetraplodon angustatus var. integerrimus,,Latin 61209
bcx,,并齿藓,Tetraplodon mnioides,,Latin 61209
bcxpybz,,并齿藓瓢叶变种,Tetraplodon mnioides var. cavifolius,,Latin 61209
sgms,,四冠木属,Tetrastemma,,Latin 61209
ypts,,崖爬藤属,Tetrastigma,,Latin 61209
cyt,,草崖藤,Tetrastigma apiculatum,,Latin 61209
rmcyt,,柔毛草崖藤,Tetrastigma apiculatum var. pubescens,,Latin 61209
dhypt,,多花崖爬藤,Tetrastigma campylocarpum,,Latin 61209
wyypt,,尾叶崖爬藤,Tetrastigma caudatum,,Latin 61209
jhypt,,茎花崖爬藤,Tetrastigma cauliflorum,,Latin 61209
jhypt,,角花崖爬藤,Tetrastigma ceratopetalum,,Latin 61209
szypt,,十字崖爬藤,Tetrastigma cruciatum,,Latin 61209
qxyypt,,七小叶崖爬藤,Tetrastigma delavayi,,Latin 61209
hzypt,,红枝崖爬藤,Tetrastigma erubescens,,Latin 61209
dyhzypt,,单叶红枝崖爬藤,Tetrastigma erubescens var. monophyllum,,Latin 61209
twypt,,台湾崖爬藤,Tetrastigma formosanum,,Latin 61209
fnypt,,富宁崖爬藤,Tetrastigma funingense,,Latin 61209
bgypt,,柄果崖爬藤,Tetrastigma godefroyanum,,Latin 61209
syypt,,三叶崖爬藤,Tetrastigma hemsleyanum,,Latin 61209
mzypt,,蒙自崖爬藤,Tetrastigma henryi,,Latin 61209
rmypt,,柔毛崖爬藤,Tetrastigma henryi var. mollifolium,,Latin 61209
cxypt,,Tetrastigma,hypoglaucum,,Latin 61209
jdypt,,景东崖爬藤,Tetrastigma jingdongense,,Latin 61209
jdypt,,景东崖爬藤,Tetrastigma jingdongensis,,Latin 61209
jhypt,,景洪崖爬藤,Tetrastigma jinghongense,,Latin 61209
jxypt,,金秀崖爬藤,Tetrastigma jinxiuense,,Latin 61209
gxypt,,广西崖爬藤,Tetrastigma kwangsiense,,Latin 61209
lyypt,,兰屿崖爬藤,Tetrastigma lanyuense,,Latin 61209
xkypt,,显孔崖爬藤,Tetrastigma lenticellatum,,Latin 61209
lcypt,,临沧崖爬藤,Tetrastigma lincangense,,Latin 61209
tyypt,,条叶崖爬藤,Tetrastigma lineare,,Latin 61209
cgypt,,长梗崖爬藤,Tetrastigma longipedunculatum,,Latin 61209
shypt,,伞花崖爬藤,Tetrastigma macrocorymbum,,Latin 61209
xcypt,,细齿崖爬藤,Tetrastigma napaulense,,Latin 61209
mxcypt,,毛细齿崖爬藤,Tetrastigma napaulense var. puberulum,,Latin 61209
mzypt,,毛枝崖爬藤,Tetrastigma obovatum,,Latin 61209
ypt,,崖爬藤,Tetrastigma obtectum,,Latin 61209
wmypt,,无毛崖爬藤,Tetrastigma obtectum var. glabrum,,Latin 61209
myypt,,毛叶崖爬藤,Tetrastigma obtectum var. pilosum,,Latin 61209
hyypt,,厚叶崖爬藤,Tetrastigma pachyphyllum,,Latin 61209
hnypt,,海南崖爬藤,Tetrastigma papillatum,,Latin 61209
bdt,,扁担藤,Tetrastigma planicaule,,Latin 61209
gsypt,,过山崖爬藤,Tetrastigma pseudocruciatum,,Latin 61209
mmypt,,毛脉崖爬藤,Tetrastigma pubinerve,,Latin 61209
wmypt,,网脉崖爬藤,Tetrastigma retinervium,,Latin 61209
rmwmypt,,柔毛网脉崖爬藤,Tetrastigma retinervium var. pubescens,,Latin 61209
xmlyypt,,喜马拉雅崖爬藤,Tetrastigma rumicispermum,,Latin 61209
xmxmlyypt,,锈毛喜马拉雅崖爬藤,Tetrastigma rumicispermum var. lasiogynum,,Latin 61209
lpz,,棱皮组,Tetrastigma Sect. Carinata,,Latin 61209
yqz,,圆脐组,Tetrastigma Sect. Orbicularia,,Latin 61209
zyx,,掌叶系,Tetrastigma Ser. Palmata,,Latin 61209
syx,,三叶系,Tetrastigma Ser. Trifoliolata,,Latin 61209
xyypt,,狭叶崖爬藤,Tetrastigma serrulatum,,Latin 61209
mxyypt,,Tetrastigma,serrulatum var. puberulum,,Latin 61209
xcypt,,西畴崖爬藤,Tetrastigma sichouense,,Latin 61209
dgxcypt,,大果西畴崖爬藤,Tetrastigma sichouense var. megalocarpum,,Latin 61209
zxys,,掌须亚属,Tetrastigma Subgen. Palmicirrata,,Latin 61209
gpyz,,光皮亚组,Tetrastigma Subsect. Laevia,,Latin 61209
hhypt,,红花崖爬藤,Tetrastigma subtetragonum,,Latin 61209
ynypt,,越南崖爬藤,Tetrastigma tonkinense,,Latin 61209
lyypt,,菱叶崖爬藤,Tetrastigma triphyllum,,Latin 61209
mlyypt,,毛菱叶崖爬藤,Tetrastigma triphyllum var. hirtum,,Latin 61209
csypt,,蔡氏崖爬藤,Tetrastigma tsaianum,,Latin 61209
mgypt,,马关崖爬藤,Tetrastigma venulosum,,Latin 61209
xsbnypt,,西双版纳崖爬藤,Tetrastigma xishuangbannaense,,Latin 61209
xzypt,,西藏崖爬藤,Tetrastigma xizangense,,Latin 61209
ywypt,,易武崖爬藤,Tetrastigma yiwuense,,Latin 61209
ynypt,,云南崖爬藤,Tetrastigma yunnanense,,Latin 61209
wmynpt,,无毛云南爬藤,Tetrastigma yunnanense var. glabrum,,Latin 61209
gsypt,,贡山崖爬藤,Tetrastigma yunnanense var. mollissimum,,Latin 61209
jygs,,聚药桂属,Tetrasynandra,,Latin 61209
sdqs,,四带芹属,Tetrataenium,,Latin 61209
nbesdq,,尼泊尔四带芹,Tetrataenium nepalense,,Latin 61209
dysdq,,大叶四带芹,Tetrataenium olgae,,Latin 61209
sslxs,,四室林仙属,Tetrathalamus,,Latin 61209
sslx,,四室林仙,Tetrathalamus montanus,,Latin 61209
symhs,,四药门花属,Tetrathyrium,,Latin 61209
xscx,,小四齿藓,Tetrodontium brownianum,,Latin 61209
wlscx,,无肋四齿藓,Tetrodontium repandum,,Latin 61209
xkks,,香科科属,Teucrium,,Latin 61209
alxkk,,安龙香科科,Teucrium anlungense,,Latin 61209
ecxkk,,二齿香科科,Teucrium bidentatum,,Latin 61209
dhxkk,,大花香科科,Teucrium grandifolium,,Latin 61209
qyxkk,,全叶香科科,Teucrium integrifolium,,Latin 61209
shxkk,,穗花香科科,Teucrium japonicum,,Latin 61209
xyshxkk,,小叶穗花香科科,Teucrium japonicum var. microphyllum,,Latin 61209
cmshxkk,,崇明穗花香科科,Teucrium japonicum var. tsungmingense,,Latin 61209
dcxkk,,大唇香科科,Teucrium labiosum,,Latin 61209
wsxkk,,巍山香科科,Teucrium manghuaense,,Latin 61209
xbwsxkk,,狭苞巍山香科科,Teucrium manghuaense var. angustum,,Latin 61209
asxkk,,矮生香科科,Teucrium nanum,,Latin 61209
emxkk,,峨眉香科科,Teucrium omeiense,,Latin 61209
lyemxkk,,蓝叶峨眉香科科,Teucrium omeiense var. cyanophyllum,,Latin 61209
lsxkk,,庐山香科科,Teucrium pernyi,,Latin 61209
cmxkk,,长毛香科科,Teucrium pilosum,,Latin 61209
dycmxkk,,大叶长毛香科科,Teucrium pilosum var. macrophyllum,,Latin 61209
tzc,,铁轴草,Teucrium quadrifarium,,Latin 61209
zzxkk,,沼泽香科科,Teucrium scordioides,,Latin 61209
swxkk,,蒜味香科科,Teucrium scordium,,Latin 61209
ecxkkz,,二齿香科科组,Teucrium Sect. Pleurobotrys,,Latin 61209
swxkkz,,蒜味香科科组,Teucrium Sect. Scordium,,Latin 61209
xkkz,,香科科组,Teucrium Sect. Scorodonia,,Latin 61209
shxkkz,,穗花香科科组,Teucrium Sect. Stachyobotrys,,Latin 61209
xkk,,香科科,Teucrium simplex,,Latin 61209
twxkk,,台湾香科科,Teucrium taiwanianum,,Latin 61209
qlxkk,,秦岭香科科,Teucrium tsinlingense,,Latin 61209
zeqlxkk,,紫萼秦岭香科科,Teucrium tsinlingense var. porphyreum,,Latin 61209
hljxkk,,黑龙江香科科,Teucrium ussuriense,,Latin 61209
lbxkk,,裂苞香科科,Teucrium veronicoides,,Latin 61209
xjc,,血见愁,Teucrium viscidum,,Latin 61209
gexjc,,光萼血见愁,Teucrium viscidum var. leiocalyx,,Latin 61209
cbxjc,,长苞血见愁,Teucrium viscidum var. longibracteatum,,Latin 61209
dcxjc,,大唇血见愁,Teucrium viscidum var. macrostephanum,,Latin 61209
wmxjc,,微毛血见愁,Teucrium viscidum var. nepetoides,,Latin 61209
qds,,琼豆属,Teyleria,,Latin 61209
qd,,琼豆,Teyleria koordersii,,Latin 61209
tlzs,,泰来藻属,Thalassia,,Latin 61209
tlz,,泰来藻,Thalassia hemperichii,,Latin 61209
tlz,,泰来藻,Thalassia hemprichii,,Latin 61209
tlzk,,泰来藻科,Thalassiaceae,,Latin 61209
zlhs,,再力花属,Thalia,,Latin 61209
zlh,,再力花,Thalia dealbata,,Latin 61209
tscs,,唐松草属,Thalictrum,,Latin 61209
jytsc,,尖叶唐松草,Thalictrum acutifolium,,Latin 61209
gstsc,,高山唐松草,Thalictrum alpinum,,Latin 61209
zggstsc,,直梗高山唐松草,Thalictrum alpinum var. elatum,,Latin 61209
mygstsc,,毛叶高山唐松草,Thalictrum alpinum var. elatum f. puberulum,,Latin 61209
bggstsc,,柄果高山唐松草,Thalictrum alpinum var. microphyllum,,Latin 61209
tsc,,唐松草,Thalictrum aquilegifolium var. sibiricum,,Latin 61209
tsc,,唐松草,Thalictrum aquilegiifolium var. sibiricum,,Latin 61209
xxtsc,,狭序唐松草,Thalictrum atriplex,,Latin 61209
bjetsc,,贝加尔唐松草,Thalictrum baicalense,,Latin 61209
czbjetsc,,长柱贝加尔唐松草,Thalictrum baicalense var. megalostigma,,Latin 61209
jmtsc,,绢毛唐松草,Thalictrum brevisericeum,,Latin 61209
cytsc,,Thalictrum,chaotungense,,Latin 61209
cytsc,,察隅唐松草,Thalictrum chayuense,,Latin 61209
zytsc,,珠芽唐松草,Thalictrum chelidonii,,Latin 61209
xmtsc,,星毛唐松草,Thalictrum cirrhosum,,Latin 61209
gytsc,,高原唐松草,Thalictrum cultratum,,Latin 61209
pctsc,,偏翅唐松草,Thalictrum delavayi,,Latin 61209
jjpctsc,,渐尖偏翅唐松草,Thalictrum delavayi f. acuminatum,,Latin 61209
dcpctsc,,德昌偏翅唐松草,Thalictrum delavayi f. appendiculatum,,Latin 61209
jjpctsc,,渐尖偏翅唐松草,Thalictrum delavayi var. acuminatum,,Latin 61209
kepctsc,,宽萼偏翅唐松草,Thalictrum delavayi var. decorum,,Latin 61209
jypctsc,,角药偏翅唐松草,Thalictrum delavayi var. mucronatum,,Latin 61209
jhtsc,,堇花唐松草,Thalictrum diffusiflorum,,Latin 61209
xytsc,,小叶唐松草,Thalictrum elegans,,Latin 61209
dytsc,,大叶唐松草,Thalictrum faberi,,Latin 61209
xntsc,,西南唐松草,Thalictrum fargesii,,Latin 61209
htsc,,花唐松草,Thalictrum filamentosum,,Latin 61209
dctsc,,滇川唐松草,Thalictrum finetii,,Latin 61209
htsc,,黄唐松草,Thalictrum flavum,,Latin 61209
sytsc,,丝叶唐松草,Thalictrum foeniculaceum,,Latin 61209
xmtsc,,腺毛唐松草,Thalictrum foetidum,,Latin 61209
bgtsc,,扁果唐松草,Thalictrum foetidum var. glabrescens,,Latin 61209
dytsc,,多叶唐松草,Thalictrum foliolosum,,Latin 61209
zyhdtsc,,珠芽华东唐松草,Thalictrum fortnei var. bulbiliferum,,Latin 61209
hdtsc,,华东唐松草,Thalictrum fortunei,,Latin 61209
fdtsc,,纺缍唐松草,Thalictrum fusiforme,,Latin 61209
jsmyl,,金丝马尾连,Thalictrum glandulosissimum,,Latin 61209
zttsc,,昭通唐松草,Thalictrum glandulosissimum var. chaotungense,,Latin 61209
jctsc,,巨齿唐松草,Thalictrum grandidentatum,,Latin 61209
dhtsc,,大花唐松草,Thalictrum grandiflorum,,Latin 61209
hntsc,,河南唐松草,Thalictrum honanense,,Latin 61209
dytsc,,盾叶唐松草,Thalictrum ichangense,,Latin 61209
cxtsc,,朝鲜唐松草,Thalictrum ichangense var. coreanum,,Latin 61209
zjytsc,,紫堇叶唐松草,Thalictrum isopyroides,,Latin 61209
zwtsc,,爪哇唐松草,Thalictrum javanicum,,Latin 61209
lctsc,,澜沧唐松草,Thalictrum lancangense,,Latin 61209
sxtsc,,疏序唐松草,Thalictrum laxum,,Latin 61209
wmzwtsc,,微毛爪哇唐松草,Thalictrum lecoyeri,,Latin 61209
bjtsc,,白茎唐松草,Thalictrum leuconotum,,Latin 61209
hqtsc,,鹤庆唐松草,Thalictrum leve,,Latin 61209
chtsc,,长喙唐松草,Thalictrum macrorhynchum,,Latin 61209
xgtsc,,小果唐松草,Thalictrum microgynum,,Latin 61209
yotsc,,亚欧唐松草,Thalictrum minus,,Latin 61209
dytsc,,东亚唐松草,Thalictrum minus var. hypoleucum,,Latin 61209
cgyotsc,,长梗亚欧唐松草,Thalictrum minus var. kemense,,Latin 61209
mytsc,,密叶唐松草,Thalictrum myriophyllum,,Latin 61209
xrtsc,,稀蕊唐松草,Thalictrum oligandrum,,Latin 61209
emtsc,,峨眉唐松草,Thalictrum omeiense,,Latin 61209
cetsc,,川鄂唐松草,Thalictrum osmundifolium,,Latin 61209
brtsc,,瓣蕊唐松草,Thalictrum petaloideum,,Latin 61209
xlbrtsc,,狭裂瓣蕊唐松草,Thalictrum petaloideum var. supradecompositum,,Latin 61209
flbtsc,,菲律宾唐松草,Thalictrum philippinense,,Latin 61209
cbtsc,,长柄唐松草,Thalictrum przewalskii,,Latin 61209
ndytsc,,拟盾叶唐松草,Thalictrum pseudoichangense,,Latin 61209
dztsc,,多枝唐松草,Thalictrum ramosum,,Latin 61209
mltsc,,美丽唐松草,Thalictrum reniforme,,Latin 61209
wmtsc,,网脉唐松草,Thalictrum reticulatum,,Latin 61209
mywmtsc,,毛叶网脉唐松草,Thalictrum reticulatum var. hirtellum,,Latin 61209
cztsc,,粗壮唐松草,Thalictrum robustum,,Latin 61209
xhtsc,,小喙唐松草,Thalictrum rostellatum,,Latin 61209
yytsc,,圆叶唐松草,Thalictrum rotundifolium,,Latin 61209
dhtsc,,淡红唐松草,Thalictrum rubescens,,Latin 61209
yxytsc,,芸香叶唐松草,Thalictrum rutifolium,,Latin 61209
cztsc,,叉枝唐松草,Thalictrum saniculaeforme,,Latin 61209
cztsc,,叉柱唐松草,Thalictrum saniculiforme,,Latin 61209
cytsc,,糙叶唐松草,Thalictrum scabrifolium,,Latin 61209
cztscz,,叉枝唐松草组,Thalictrum Sect. Leptostigma,,Latin 61209
sltscz,,石砾唐松草组,Thalictrum Sect. Schlagintweitella,,Latin 61209
tscz,,唐松草组,Thalictrum Sect. Tripterium,,Latin 61209
gstscx,,高山唐松草系,Thalictrum Ser. Alpina,,Latin 61209
bjetscx,,贝加尔唐松草系,Thalictrum Ser. Baicalensia,,Latin 61209
jytscx,,尖叶唐松草系,Thalictrum Ser. Clavata,,Latin 61209
xntscx,,西南唐松草系,Thalictrum Ser. Fargesiana,,Latin 61209
xmtscx,,腺毛唐松草系,Thalictrum Ser. Flexuosa,,Latin 61209
brtscx,,瓣蕊唐松草系,Thalictrum Ser. Petaloidea,,Latin 61209
wmtscx,,网脉唐松草系,Thalictrum Ser. Reticulata,,Latin 61209
xhtscx,,小喙唐松草系,Thalictrum Ser. Rostellara,,Latin 61209
yxytscx,,芸香叶唐松草系,Thalictrum Ser. Rutifolia,,Latin 61209
cztscx,,叉枝唐松草系,Thalictrum Ser. Saniculaeformia,,Latin 61209
cytscx,,糙叶唐松草系,Thalictrum Ser. Scabrifolia,,Latin 61209
shtscx,,散花唐松草系,Thalictrum Ser. Sparsiflora,,Latin 61209
sltscx,,石砾唐松草系,Thalictrum Ser. Squamifera,,Latin 61209
tscx,,唐松草系,Thalictrum Ser. Triptera,,Latin 61209
gztscx,,钩柱唐松草系,Thalictrum Ser. Uncata,,Latin 61209
pctscx,,偏翅唐松草系,Thalictrum Ser. Violacea,,Latin 61209
zztscx,,帚枝唐松草系,Thalictrum Ser. Virgata,,Latin 61209
sxtsc,,陕西唐松草,Thalictrum shensiense,,Latin 61209
smtsc,,思茅唐松草,Thalictrum simaoense,,Latin 61209
jttsc,,箭头唐松草,Thalictrum simplex,,Latin 61209
rljttsc,,锐裂箭头唐松草,Thalictrum simplex var. affine,,Latin 61209
dgjttsc,,短梗箭头唐松草,Thalictrum simplex var. brevipes,,Latin 61209
xmjttsc,,腺毛箭头唐松草,Thalictrum simplex var. glandulosum,,Latin 61209
jttsc,,箭头唐松草,Thalictrum smiplex,,Latin 61209
dgjttsc,,短梗箭头唐松草,Thalictrum smiplex var. brevipes,,Latin 61209
bztsc,,鞭柱唐松草,Thalictrum smithii,,Latin 61209
shtsc,,散花唐松草,Thalictrum sparsiflorum,,Latin 61209
sltsc,,石砾唐松草,Thalictrum squamiferum,,Latin 61209
zztsc,,展枝唐松草,Thalictrum squarrosum,,Latin 61209
mztscys,,美洲唐松草亚属,Thalictrum Subgen. Lecoyerium,,Latin 61209
xtsc,,细唐松草,Thalictrum tenue,,Latin 61209
dztsc,,玷柱唐松草,Thalictrum tenuisubulatum,,Latin 61209
mftsc,,毛发唐松草,Thalictrum trichopus,,Latin 61209
cwltsc,,察瓦龙唐松草,Thalictrum tsawarungense,,Latin 61209
sstsc,,深山唐松草,Thalictrum tuberiferum,,Latin 61209
ydtsc,,阴地唐松草,Thalictrum umbricola,,Latin 61209
gztsc,,钩柱唐松草,Thalictrum uncatum,,Latin 61209
xcgztsc,,狭翅钩柱唐松草,Thalictrum uncatum var. angustialatum,,Latin 61209
wztsc,,弯柱唐松草,Thalictrum uncinulatum,,Latin 61209
twtsc,,台湾唐松草,Thalictrum urbainii,,Latin 61209
dhtwtsc,,大花台湾唐松草,Thalictrum urbainii var. majus,,Latin 61209
zztsc,,帚枝唐松草,Thalictrum virgatum,,Latin 61209
ztsc,,粘唐松草,Thalictrum viscosum,,Latin 61209
ljtsc,,丽江唐松草,Thalictrum wangii,,Latin 61209
wytsc,,武夷唐松草,Thalictrum wuyishanicum,,Latin 61209
xstsc,,兴山唐松草,Thalictrum xingshanicum,,Latin 61209
yntsc,,云南唐松草,Thalictrum yunnanense,,Latin 61209
dntsc,,滇南唐松草,Thalictrum yunnanense var. austroyunnanense,,Latin 61209
zfjs,,帚粉菊属,Thaminophyllum,,Latin 61209
zmk,,枝霉科,Thamnidiaceae,,Latin 61209
kymx,,阔叶木藓,Thamnobryum pandum,,Latin 61209
zymx,,褶叶木藓,Thamnobryum plicatulum,,Latin 61209
cymx,,匙叶木藓,Thamnobryum sandei,,Latin 61209
cjmx,,粗茎木藓,Thamnobryum tumidum,,Latin 61209
xzs,,筱竹属,Thamnocalamus,,Latin 61209
ymxz,,有芒筱竹,Thamnocalamus aristatus,,Latin 61209
xz,,筱竹,Thamnocalamus spathiflorus,,Latin 61209
cjxz,,粗节筱竹,Thamnocalamus spathiflorus var. crassinodus,,Latin 61209
fhjts,,辐花苣苔属,Thamnocharis,,Latin 61209
fhjt,,辐花苣苔,Thamnocharis esquirolii,,Latin 61209
rjms,,肉苣木属,Thamnoseris,,Latin 61209
rjm,,肉苣木,Thamnoseris lacera,,Latin 61209
sck,,山茶科,Theaceae,,Latin 61209
